category,kcd7,kor_name,eng_name,kcd8
세세세,S37.306,"강내로의 열린상처가 없는 요도의 손상, 외상성 천자","Injury of urethra without open wound into cavity, traumatic puncture",S37.30
세세세,S37.307,"강내로의 열린상처가 없는 요도의 손상, 외상성 파열","Injury of urethra without open wound into cavity, traumatic rupture",S37.30
세세세,S37.308,"강내로의 열린상처가 없는 요도의 손상, 외상성 찢김","Injury of urethra without open wound into cavity, traumatic tear",S37.30
세세세,S37.309,"강내로의 열린상처가 없는 요도의 손상, 기타 및 상세불명의 손상","Injury of urethra without open wound into cavity, other and unspecified injuries",S37.30
세세세,S37.310,"강내로의 열린상처가 있는 요도의 손상, 폭풍손상","Injury of urethra with open wound into cavity, blast injuries",S37.31
세세세,S37.311,"강내로의 열린상처가 있는 요도의 손상, 타박상","Injury of urethra with open wound into cavity, bruise",S37.31
세세세,S37.312,"강내로의 열린상처가 있는 요도의 손상, 진탕손상","Injury of urethra with open wound into cavity, concussion injuries",S37.31
세세세,S37.313,"강내로의 열린상처가 있는 요도의 손상, 으깸","Injury of urethra with open wound into cavity, crushing",S37.31
세세세,S37.314,"강내로의 열린상처가 있는 요도의 손상, 열상","Injury of urethra with open wound into cavity, laceration",S37.31
세세세,S37.315,"강내로의 열린상처가 있는 요도의 손상, 외상성 혈종","Injury of urethra with open wound into cavity, traumatic haematoma",S37.31
세세세,S37.316,"강내로의 열린상처가 있는 요도의 손상, 외상성 천자","Injury of urethra with open wound into cavity, traumatic puncture",S37.31
세세세,S37.317,"강내로의 열린상처가 있는 요도의 손상, 외상성 파열","Injury of urethra with open wound into cavity, traumatic rupture",S37.31
세세세,S37.318,"강내로의 열린상처가 있는 요도의 손상, 외상성 찢김","Injury of urethra with open wound into cavity, traumatic tear",S37.31
세세세,S37.319,"강내로의 열린상처가 있는 요도의 손상, 기타 및 상세불명의 손상","Injury of urethra with open wound into cavity, other and unspecified injuries",S37.31
세세세,S37.400,"강내로의 열린상처가 없는 난소의 손상, 폭풍손상","Injury of ovary without open wound into cavity, blast injuries",S37.40
세세세,S37.401,"강내로의 열린상처가 없는 난소의 손상, 타박상","Injury of ovary without open wound into cavity, bruise",S37.40
세세세,S37.402,"강내로의 열린상처가 없는 난소의 손상, 진탕손상","Injury of ovary without open wound into cavity, concussion injuries",S37.40
세세세,S37.403,"강내로의 열린상처가 없는 난소의 손상, 으깸","Injury of ovary without open wound into cavity, crushing",S37.40
세세세,S37.404,"강내로의 열린상처가 없는 난소의 손상, 열상","Injury of ovary without open wound into cavity, laceration",S37.40
세세세,S37.405,"강내로의 열린상처가 없는 난소의 손상, 외상성 혈종","Injury of ovary without open wound into cavity, traumatic haematoma",S37.40
세세세,S37.406,"강내로의 열린상처가 없는 난소의 손상, 외상성 천자","Injury of ovary without open wound into cavity, traumatic puncture",S37.40
세세세,S37.407,"강내로의 열린상처가 없는 난소의 손상, 외상성 파열","Injury of ovary without open wound into cavity, traumatic rupture",S37.40
세세세,S37.408,"강내로의 열린상처가 없는 난소의 손상, 외상성 찢김","Injury of ovary without open wound into cavity, traumatic tear",S37.40
세세세,S37.409,"강내로의 열린상처가 없는 난소의 손상, 기타 및 상세불명의 손상","Injury of ovary without open wound into cavity, other and unspecified injuries",S37.40
세세세,S37.410,"강내로의 열린상처가 있는 난소의 손상, 폭풍손상","Injury of ovary with open wound into cavity, blast injuries",S37.41
세세세,S37.411,"강내로의 열린상처가 있는 난소의 손상, 타박상","Injury of ovary with open wound into cavity, bruise",S37.41
세세세,S37.412,"강내로의 열린상처가 있는 난소의 손상, 진탕손상","Injury of ovary with open wound into cavity, concussion injuries",S37.41
세세세,S37.413,"강내로의 열린상처가 있는 난소의 손상, 으깸","Injury of ovary with open wound into cavity, crushing",S37.41
세세세,S37.414,"강내로의 열린상처가 있는 난소의 손상, 열상","Injury of ovary with open wound into cavity, laceration",S37.41
세세세,S37.415,"강내로의 열린상처가 있는 난소의 손상, 외상성 혈종","Injury of ovary with open wound into cavity, traumatic haematoma",S37.41
세세세,S37.416,"강내로의 열린상처가 있는 난소의 손상, 외상성 천자","Injury of ovary with open wound into cavity, traumatic puncture",S37.41
세세세,S37.417,"강내로의 열린상처가 있는 난소의 손상, 외상성 파열","Injury of ovary with open wound into cavity, traumatic rupture",S37.41
세세세,S37.418,"강내로의 열린상처가 있는 난소의 손상, 외상성 찢김","Injury of ovary with open wound into cavity, traumatic tear",S37.41
세세세,S37.419,"강내로의 열린상처가 있는 난소의 손상, 기타 및 상세불명의 손상","Injury of ovary with open wound into cavity, other and unspecified injuries",S37.41
세세세,S37.500,"강내로의 열린상처가 없는 난관의 손상, 폭풍손상","Injury of fallopian tube without open wound into cavity, blast injuries",S37.50
세세세,S37.501,"강내로의 열린상처가 없는 난관의 손상, 타박상","Injury of fallopian tube without open wound into cavity, bruise",S37.50
세세세,S37.502,"강내로의 열린상처가 없는 난관의 손상, 진탕손상","Injury of fallopian tube without open wound into cavity, concussion injuries",S37.50
세세세,S37.503,"강내로의 열린상처가 없는 난관의 손상, 으깸","Injury of fallopian tube without open wound into cavity, crushing",S37.50
세세세,S37.504,"강내로의 열린상처가 없는 난관의 손상, 열상","Injury of fallopian tube without open wound into cavity, laceration",S37.50
세세세,S37.505,"강내로의 열린상처가 없는 난관의 손상, 외상성 혈종","Injury of fallopian tube without open wound into cavity, traumatic haematoma",S37.50
세세세,S37.506,"강내로의 열린상처가 없는 난관의 손상, 외상성 천자","Injury of fallopian tube without open wound into cavity, traumatic puncture",S37.50
세세세,S37.507,"강내로의 열린상처가 없는 난관의 손상, 외상성 파열","Injury of fallopian tube without open wound into cavity, traumatic rupture",S37.50
세세세,S37.508,"강내로의 열린상처가 없는 난관의 손상, 외상성 찢김","Injury of fallopian tube without open wound into cavity, traumatic tear",S37.50
세세세,S37.509,"강내로의 열린상처가 없는 난관의 손상, 기타 및 상세불명의 손상","Injury of fallopian tube without open wound into cavity, other and unspecified injuries",S37.50
세세세,S37.510,"강내로의 열린상처가 있는 난관의 손상, 폭풍손상","Injury of fallopian tube with open wound into cavity, blast injuries",S37.51
세세세,S37.511,"강내로의 열린상처가 있는 난관의 손상, 타박상","Injury of fallopian tube with open wound into cavity, bruise",S37.51
세세세,S37.512,"강내로의 열린상처가 있는 난관의 손상, 진탕손상","Injury of fallopian tube with open wound into cavity, concussion injuries",S37.51
세세세,S37.513,"강내로의 열린상처가 있는 난관의 손상, 으깸","Injury of fallopian tube with open wound into cavity, crushing",S37.51
세세세,S37.514,"강내로의 열린상처가 있는 난관의 손상, 열상","Injury of fallopian tube with open wound into cavity, laceration",S37.51
세세세,S37.515,"강내로의 열린상처가 있는 난관의 손상, 외상성 혈종","Injury of fallopian tube with open wound into cavity, traumatic haematoma",S37.51
세세세,S37.516,"강내로의 열린상처가 있는 난관의 손상, 외상성 천자","Injury of fallopian tube with open wound into cavity, traumatic puncture",S37.51
세세세,S37.517,"강내로의 열린상처가 있는 난관의 손상, 외상성 파열","Injury of fallopian tube with open wound into cavity, traumatic rupture",S37.51
세세세,S37.518,"강내로의 열린상처가 있는 난관의 손상, 외상성 찢김","Injury of fallopian tube with open wound into cavity, traumatic tear",S37.51
세세세,S37.519,"강내로의 열린상처가 있는 난관의 손상, 기타 및 상세불명의 손상","Injury of fallopian tube with open wound into cavity, other and unspecified injuries",S37.51
세세세,S37.600,"강내로의 열린상처가 없는 자궁의 손상, 폭풍손상","Injury of uterus without open wound into cavity, blast injuries",S37.60
세세세,S37.601,"강내로의 열린상처가 없는 자궁의 손상, 타박상","Injury of uterus without open wound into cavity, bruise",S37.60
세세세,S37.602,"강내로의 열린상처가 없는 자궁의 손상, 진탕손상","Injury of uterus without open wound into cavity, concussion injuries",S37.60
세세세,S37.603,"강내로의 열린상처가 없는 자궁의 손상, 으깸","Injury of uterus without open wound into cavity, crushing",S37.60
세세세,S37.604,"강내로의 열린상처가 없는 자궁의 손상, 열상","Injury of uterus without open wound into cavity, laceration",S37.60
세세세,S37.605,"강내로의 열린상처가 없는 자궁의 손상, 외상성 혈종","Injury of uterus without open wound into cavity, traumatic haematoma",S37.60
세세세,S37.606,"강내로의 열린상처가 없는 자궁의 손상, 외상성 천자","Injury of uterus without open wound into cavity, traumatic puncture",S37.60
세세세,S37.607,"강내로의 열린상처가 없는 자궁의 손상, 외상성 파열","Injury of uterus without open wound into cavity, traumatic rupture",S37.60
세세세,S37.608,"강내로의 열린상처가 없는 자궁의 손상, 외상성 찢김","Injury of uterus without open wound into cavity, traumatic tear",S37.60
세세세,S37.609,"강내로의 열린상처가 없는 자궁의 손상, 기타 및 상세불명의 손상","Injury of uterus without open wound into cavity, other and unspecified injuries",S37.60
세세세,S37.610,"강내로의 열린상처가 있는 자궁의 손상, 폭풍손상","Injury of uterus with open wound into cavity, blast injuries",S37.61
세세세,S37.611,"강내로의 열린상처가 있는 자궁의 손상, 타박상","Injury of uterus with open wound into cavity, bruise",S37.61
세세세,S37.612,"강내로의 열린상처가 있는 자궁의 손상, 진탕손상","Injury of uterus with open wound into cavity, concussion injuries",S37.61
